,name,img,type,moves
382,groudon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/383.png,['ground'],"['mega-punch', 'fire-punch', 'thunder-punch', 'swords-dance', 'cut']"
383,rayquaza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/384.png,"['dragon', 'flying']","['swords-dance', 'fly', 'bind', 'headbutt', 'body-slam']"
384,jirachi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/385.png,"['steel', 'psychic']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick']"
385,deoxys-normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/386.png,['psychic'],"['fire-punch', 'ice-punch', 'thunder-punch', 'cut', 'bind']"
386,turtwig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png,['grass'],"['swords-dance', 'cut', 'headbutt', 'tackle', 'body-slam']"
387,grotle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png,['grass'],"['swords-dance', 'cut', 'headbutt', 'tackle', 'bite']"
388,torterra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png,"['grass', 'ground']","['swords-dance', 'cut', 'headbutt', 'tackle', 'bite']"
389,chimchar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/390.png,['fire'],"['fire-punch', 'thunder-punch', 'scratch', 'swords-dance', 'cut']"
390,monferno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/391.png,"['fire', 'fighting']","['fire-punch', 'thunder-punch', 'scratch', 'swords-dance', 'cut']"
391,infernape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/392.png,"['fire', 'fighting']","['fire-punch', 'thunder-punch', 'scratch', 'swords-dance', 'cut']"
392,piplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/393.png,['water'],"['pound', 'cut', 'headbutt', 'fury-attack', 'growl']"
393,prinplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/394.png,['water'],"['cut', 'headbutt', 'fury-attack', 'tackle', 'growl']"
394,empoleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/395.png,"['water', 'steel']","['swords-dance', 'cut', 'headbutt', 'fury-attack', 'tackle']"
395,starly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/396.png,"['normal', 'flying']","['wing-attack', 'whirlwind', 'fly', 'sand-attack', 'fury-attack']"
396,staravia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/397.png,"['normal', 'flying']","['wing-attack', 'whirlwind', 'fly', 'tackle', 'take-down']"
397,staraptor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/398.png,"['normal', 'flying']","['wing-attack', 'whirlwind', 'fly', 'tackle', 'take-down']"
398,bidoof,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/399.png,['normal'],"['swords-dance', 'cut', 'headbutt', 'tackle', 'take-down']"
399,bibarel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/400.png,"['normal', 'water']","['swords-dance', 'cut', 'headbutt', 'tackle', 'take-down']"
400,kricketot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/401.png,['bug'],"['tackle', 'growl', 'string-shot', 'bide', 'snore']"
401,kricketune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/402.png,['bug'],"['swords-dance', 'cut', 'tackle', 'take-down', 'growl']"
402,shinx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/403.png,['electric'],"['double-kick', 'headbutt', 'tackle', 'take-down', 'leer']"
403,luxio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/404.png,['electric'],"['headbutt', 'tackle', 'take-down', 'leer', 'bite']"
404,luxray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/405.png,['electric'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'leer']"
405,budew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png,"['grass', 'poison']","['swords-dance', 'cut', 'pin-missile', 'absorb', 'mega-drain']"
406,roserade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png,"['grass', 'poison']","['swords-dance', 'cut', 'body-slam', 'poison-sting', 'pin-missile']"
407,cranidos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/408.png,['rock'],"['fire-punch', 'thunder-punch', 'swords-dance', 'whirlwind', 'slam']"
408,rampardos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/409.png,['rock'],"['fire-punch', 'thunder-punch', 'swords-dance', 'cut', 'headbutt']"
409,shieldon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/410.png,"['rock', 'steel']","['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge']"
410,bastiodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/411.png,"['rock', 'steel']","['headbutt', 'tackle', 'take-down', 'roar', 'flamethrower']"
411,burmy-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/412.png,['bug'],"['tackle', 'string-shot', 'snore', 'protect', 'hidden-power']"
412,wormadam-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/413.png,"['bug', 'grass']","['tackle', 'psybeam', 'hyper-beam', 'growth', 'razor-leaf']"
413,mothim-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/414.png,"['bug', 'flying']","['gust', 'tackle', 'psybeam', 'hyper-beam', 'solar-beam']"
414,combee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/415.png,"['bug', 'flying']","['gust', 'string-shot', 'swift', 'snore', 'mud-slap']"
415,vespiquen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/416.png,"['bug', 'flying']","['cut', 'gust', 'take-down', 'poison-sting', 'pin-missile']"
416,pachirisu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/417.png,['electric'],"['thunder-punch', 'cut', 'headbutt', 'take-down', 'tail-whip']"
417,buizel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/418.png,['water'],"['double-slap', 'ice-punch', 'razor-wind', 'headbutt', 'tackle']"
418,floatzel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/419.png,['water'],"['ice-punch', 'razor-wind', 'headbutt', 'body-slam', 'take-down']"
419,cherubi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/420.png,['grass'],"['swords-dance', 'tackle', 'take-down', 'leech-seed', 'growth']"
420,cherrim-overcast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/421.png,['grass'],"['swords-dance', 'tackle', 'take-down', 'hyper-beam', 'leech-seed']"
421,shellos-west,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/422.png,['water'],"['headbutt', 'body-slam', 'take-down', 'mist', 'water-gun']"
422,gastrodon-west,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/423.png,"['water', 'ground']","['headbutt', 'body-slam', 'take-down', 'water-gun', 'hydro-pump']"
423,ambipom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/424.png,['normal'],"['fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'cut']"
424,drifloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/425.png,"['ghost', 'flying']","['cut', 'gust', 'fly', 'bind', 'body-slam']"
425,drifblim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/426.png,"['ghost', 'flying']","['cut', 'gust', 'fly', 'bind', 'body-slam']"
426,buneary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/427.png,['normal'],"['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch']"
427,lopunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/428.png,['normal'],"['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch']"
428,mismagius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/429.png,['ghost'],"['headbutt', 'growl', 'psybeam', 'hyper-beam', 'thunderbolt']"
429,honchkrow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/430.png,"['dark', 'flying']","['wing-attack', 'fly', 'take-down', 'hyper-beam', 'thunder-wave']"
430,glameow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/431.png,['normal'],"['scratch', 'cut', 'sand-attack', 'headbutt', 'tail-whip']"
431,purugly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/432.png,['normal'],"['scratch', 'cut', 'headbutt', 'body-slam', 'growl']"
432,chingling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/433.png,['psychic'],"['bind', 'wrap', 'growl', 'disable', 'thunder-wave']"
433,stunky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/434.png,"['poison', 'dark']","['scratch', 'cut', 'headbutt', 'body-slam', 'take-down']"
434,skuntank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/435.png,"['poison', 'dark']","['scratch', 'cut', 'headbutt', 'body-slam', 'take-down']"
435,bronzor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/436.png,"['steel', 'psychic']","['tackle', 'body-slam', 'take-down', 'solar-beam', 'earthquake']"
436,bronzong,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/437.png,"['steel', 'psychic']","['tackle', 'body-slam', 'take-down', 'psybeam', 'hyper-beam']"
437,bonsly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/438.png,['rock'],"['slam', 'headbutt', 'body-slam', 'take-down', 'double-edge']"
438,mime-jr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/439.png,"['psychic', 'fairy']","['pound', 'double-slap', 'headbutt', 'psybeam', 'solar-beam']"
439,happiny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/440.png,['normal'],"['pound', 'headbutt', 'take-down', 'flamethrower', 'counter']"
440,chatot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/441.png,"['normal', 'flying']","['fly', 'fury-attack', 'growl', 'sing', 'supersonic']"
441,spiritomb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/442.png,"['ghost', 'dark']","['body-slam', 'disable', 'psybeam', 'hyper-beam', 'toxic']"
442,gible,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/443.png,"['dragon', 'ground']","['swords-dance', 'cut', 'sand-attack', 'headbutt', 'tackle']"
443,gabite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/444.png,"['dragon', 'ground']","['swords-dance', 'cut', 'sand-attack', 'headbutt', 'tackle']"
444,garchomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/445.png,"['dragon', 'ground']","['swords-dance', 'cut', 'sand-attack', 'headbutt', 'tackle']"
445,munchlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/446.png,['normal'],"['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch']"
446,riolu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/447.png,['fighting'],"['mega-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'mega-kick']"
447,lucario,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/448.png,"['fighting', 'steel']","['mega-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'mega-kick']"
448,hippopotas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/449.png,['ground'],"['whirlwind', 'sand-attack', 'headbutt', 'tackle', 'body-slam']"
449,hippowdon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/450.png,['ground'],"['sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down']"
450,skorupi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/451.png,"['poison', 'bug']","['swords-dance', 'cut', 'whirlwind', 'sand-attack', 'headbutt']"
451,drapion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/452.png,"['poison', 'dark']","['swords-dance', 'cut', 'headbutt', 'poison-sting', 'pin-missile']"
452,croagunk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/453.png,"['poison', 'fighting']","['mega-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt']"
453,toxicroak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/454.png,"['poison', 'fighting']","['mega-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'cut']"
454,carnivine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/455.png,['grass'],"['swords-dance', 'cut', 'bind', 'slam', 'vine-whip']"
455,finneon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/456.png,['water'],"['pound', 'gust', 'take-down', 'water-gun', 'hydro-pump']"
456,lumineon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/457.png,['water'],"['pound', 'gust', 'take-down', 'water-gun', 'hydro-pump']"
457,mantyke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/458.png,"['water', 'flying']","['wing-attack', 'slam', 'headbutt', 'tackle', 'take-down']"
458,snover,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/459.png,"['grass', 'ice']","['mega-punch', 'ice-punch', 'swords-dance', 'stomp', 'headbutt']"
459,abomasnow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/460.png,"['grass', 'ice']","['mega-punch', 'ice-punch', 'swords-dance', 'mega-kick', 'headbutt']"
460,weavile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/461.png,"['dark', 'ice']","['mega-punch', 'ice-punch', 'scratch', 'swords-dance', 'cut']"
461,magnezone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/462.png,"['electric', 'steel']","['tackle', 'body-slam', 'take-down', 'supersonic', 'sonic-boom']"
462,lickilicky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/463.png,['normal'],"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'swords-dance']"
463,rhyperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/464.png,"['ground', 'rock']","['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch']"
464,tangrowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/465.png,['grass'],"['swords-dance', 'cut', 'bind', 'slam', 'vine-whip']"
465,electivire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/466.png,['electric'],"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick']"
466,magmortar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/467.png,['fire'],"['mega-punch', 'fire-punch', 'thunder-punch', 'mega-kick', 'headbutt']"
467,togekiss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/468.png,"['fairy', 'flying']","['pound', 'mega-punch', 'fly', 'mega-kick', 'headbutt']"
468,yanmega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/469.png,"['bug', 'flying']","['headbutt', 'tackle', 'supersonic', 'sonic-boom', 'hyper-beam']"
